iter	F1	Logloss
536	0.6328444949	0.4309098942
537	0.6330936558	0.4308179346
538	0.6332204744	0.4307835824
539	0.633211712	0.43070525
540	0.6334168209	0.4306364496
541	0.6336736083	0.4305226691
542	0.6337037877	0.4304467083
543	0.6335284243	0.4303992383
544	0.6335075683	0.4303390601
545	0.6338976285	0.4302360674
546	0.6339985486	0.4301717141
547	0.6339759583	0.4301085849
548	0.6339387781	0.4300422352
549	0.6339998548	0.4300039409
550	0.6341096102	0.4299470572
551	0.6341640433	0.4298699456
552	0.6343207076	0.4297954366
553	0.6343826544	0.4297233723
554	0.6344990248	0.4296657617
555	0.6346343986	0.4296412805
556	0.6347046873	0.4296036355
557	0.6347121829	0.4295334089
558	0.6349145904	0.4294725794
559	0.6351223935	0.4292830573
560	0.635205585	0.4292298113
561	0.6353431861	0.4291816386
562	0.6354462286	0.4291505103
563	0.6354313073	0.4291068723
564	0.6351340318	0.428978318
565	0.6352189847	0.4288767718
566	0.6353534529	0.4287966457
567	0.6353856759	0.4287409971
568	0.6354482283	0.42869559
569	0.6355109668	0.4286035676
570	0.6356701648	0.4285069331
571	0.635934921	0.4284405329
572	0.6360231776	0.4284049065
573	0.6360495797	0.4283711032
574	0.6360643845	0.4282880367
575	0.6362012207	0.4282231513
576	0.6364304043	0.4281637033
577	0.636388365	0.4281225489
578	0.6364575967	0.4280735155
579	0.6366562401	0.4280244974
580	0.6366999093	0.4279819659
581	0.6367041199	0.4279130381
582	0.6367617856	0.4278619583
583	0.6368210624	0.42779477
584	0.636741133	0.427725243
585	0.6369735101	0.427671274
586	0.6370822983	0.4276019469
587	0.6370822983	0.4275488742
588	0.6371193647	0.4274620898
589	0.6371606002	0.4274089319
590	0.6373855498	0.4273854228
591	0.6373468962	0.427337674
592	0.6378747779	0.4272495352
593	0.6379333787	0.4271807479
594	0.637947137	0.4271136141
595	0.6379826264	0.4270521061
596	0.6381269326	0.4269794696
597	0.6383125363	0.4269192852
598	0.6385428566	0.4268481377
599	0.6385690715	0.4267732879
600	0.6385894937	0.4267218743
601	0.6387889226	0.4266493013
602	0.6389296786	0.4265617724
603	0.6391074212	0.4265182442
604	0.6392604676	0.4264315079
605	0.6393808117	0.4263696763
606	0.6396694365	0.4262347394
607	0.6396940893	0.4261679692
608	0.6399275198	0.4260950215
609	0.6399949266	0.426036503
610	0.6400702956	0.4259933286
611	0.6400811697	0.4259613105
612	0.6401956788	0.4258894409
613	0.6401840796	0.4258415616
614	0.6401290042	0.4258271467
615	0.6401181277	0.4257090596
616	0.6402942216	0.4256748119
617	0.6404036378	0.425610147
618	0.6403413415	0.4255691799
619	0.6404637891	0.4255264458
620	0.6405992428	0.4254659732
621	0.6407035403	0.4254025236
622	0.6410764898	0.4253072494
623	0.6410815999	0.425266304
624	0.6412125273	0.4252024225
625	0.6412060302	0.4251544226
626	0.6413652619	0.4250633836
627	0.6415845886	0.42500965
628	0.6415753735	0.424936709
629	0.6415805009	0.4248992177
630	0.6416826627	0.4248446735
631	0.6417137476	0.4248136238
632	0.6419784378	0.4247247385
633	0.6420922085	0.4246344384
634	0.6422059875	0.4245850562
635	0.6423210972	0.4244957056
636	0.6428274052	0.4243288522
637	0.6431965247	0.4242469928
638	0.6433917017	0.4241770331
639	0.6436611053	0.424128206
640	0.6437684359	0.4240862581
641	0.6438301644	0.4239455738
642	0.6439006739	0.4239176818
643	0.6439380919	0.4238471161
644	0.6440745432	0.4238092481
645	0.6442440741	0.4237277805
646	0.6444068624	0.42367475
647	0.6444663513	0.4235713651
648	0.6445907332	0.4235157452
649	0.6447452906	0.4234437984
650	0.6449460149	0.4233671604
651	0.6451274539	0.4233251337
652	0.6452324551	0.4232585551
653	0.6452604642	0.4231942869
654	0.6453660257	0.4231384074
655	0.6456097848	0.4230766468
656	0.645591705	0.4230353973
657	0.645750287	0.4229400621
658	0.6457421804	0.4229026043
659	0.6458453862	0.4228284848
660	0.6458354047	0.422796122
661	0.6459602625	0.4227291048
662	0.645990581	0.4226980795
663	0.6461666396	0.4226344513
664	0.6462878939	0.4225515549
665	0.6462570277	0.4225208205
666	0.6464213732	0.4224495365
667	0.6465714312	0.4223103553
668	0.64681274	0.4222669915
669	0.6467829811	0.422195022
670	0.6468828786	0.4221408889
671	0.6469673968	0.4220789723
672	0.6469966293	0.4220024577
673	0.6470338409	0.4219453027
674	0.6470652017	0.4218962956
675	0.6471991326	0.4218506708
676	0.6472241044	0.4217686385
677	0.6473086027	0.4216839243
678	0.6473814019	0.4216400803
679	0.6474834443	0.4215925006
680	0.6475701661	0.4215218563
681	0.6475632788	0.4214556617
682	0.6477274781	0.4214051853
683	0.6478389708	0.4213653266
684	0.6479219371	0.4213025767
685	0.6480728574	0.4212427803
686	0.6480591297	0.421198747
687	0.6482394811	0.4211224779
688	0.6482893168	0.4210892201
689	0.6482404798	0.4210151092
690	0.648392341	0.4209616254
691	0.6486364417	0.4208853737
692	0.648684781	0.4208447742
693	0.6486794089	0.4207799893
694	0.6487106535	0.4207084981
695	0.6488204906	0.420672849
696	0.648939149	0.4206053493
697	0.6490036314	0.4205545071
698	0.6491826966	0.420478592
699	0.6491123512	0.4203963804
700	0.6493091303	0.4203290385
701	0.6496252822	0.4202313961
702	0.6497272103	0.4201627219
703	0.6497520616	0.4201082259
704	0.649891164	0.4200729687
705	0.6500988829	0.4200168603
706	0.6502455938	0.419922516
707	0.6501169437	0.4198731133
708	0.6502501309	0.4198335855
709	0.6502988821	0.4198039461
710	0.650488417	0.419715819
711	0.6505804402	0.4196756632
712	0.6505804402	0.4196383588
713	0.6506737425	0.4193750745
714	0.6507702999	0.4193295921
715	0.6508185773	0.4192705664
716	0.6509025271	0.4192325569
717	0.6509999278	0.4191843201
718	0.6509806045	0.4191340833
719	0.6509323273	0.4190788045
720	0.6510704358	0.4190544001
721	0.6510162822	0.4190103577
722	0.6511237476	0.4189695748
723	0.6511959563	0.4189018131
724	0.6512341501	0.4188745097
725	0.6514067027	0.4188083999
726	0.651504896	0.4187682756
727	0.6515146045	0.4187204988
728	0.6516464471	0.4186798278
729	0.6518772563	0.4186128885
730	0.6520522725	0.4185296166
731	0.652088767	0.4185055413
732	0.6521260468	0.4184481237
733	0.6522162865	0.4183666496
734	0.6521158531	0.41831048
735	0.6521695977	0.4182407134
736	0.652349284	0.418164284
737	0.6522598284	0.418145601
738	0.6521550791	0.4181015067
739	0.6523363474	0.4180676823
740	0.6524144279	0.418038226
741	0.6524991653	0.4179747174
742	0.6525352608	0.4179312472
743	0.6526042278	0.4178673328
744	0.6526241723	0.4178054525
745	0.652865725	0.4177594983
746	0.6528660984	0.4176905513
747	0.6530277199	0.4176026415
748	0.6529246202	0.4175149684
749	0.6529857478	0.4174800704
750	0.6528870444	0.4174632462
751	0.6530774226	0.4174211372
752	0.6530350861	0.4173862946
753	0.6532331532	0.4173061127
754	0.6532526448	0.4172630409
755	0.6533273219	0.4172200628
756	0.6534771317	0.4171843551
757	0.6535915887	0.4171304935
758	0.6536706761	0.4170900452
759	0.6538693884	0.4170095834
760	0.653871119	0.4169584014
761	0.6540163883	0.4168804213
762	0.6541917922	0.4168134768
763	0.6542822634	0.416771004
764	0.654415012	0.4166988673
765	0.6544327072	0.4166756335
766	0.6543782956	0.4166008588
767	0.654743026	0.4165141935
768	0.6547977295	0.4164501915
769	0.6548042705	0.4163884931
770	0.6549702335	0.4163095114
771	0.6549721294	0.4162515927
772	0.6549655992	0.4162333335
773	0.6549174644	0.416198924
774	0.6552050217	0.4161405342
775	0.6552031634	0.416071243
776	0.6551863894	0.4160134041
777	0.6551422832	0.4159285388
778	0.6553597002	0.4158289591
779	0.6552808179	0.4157880132
780	0.655479594	0.4156919254
781	0.6555808779	0.4156132832
782	0.655869716	0.4155809506
783	0.6561061931	0.415489385
784	0.6563285155	0.4154139062
785	0.6566236853	0.4153326156
786	0.6566231427	0.4152853303
787	0.6564129348	0.4152427174
788	0.6564989961	0.4151703308
789	0.6565403731	0.4151146876
790	0.6566129468	0.4150629381
791	0.6568077695	0.4149836568
792	0.656892393	0.4149470707
793	0.657000657	0.4148163785
794	0.6569224815	0.4148033133
795	0.657000918	0.4147802559
796	0.6572428624	0.4146859241
797	0.6573454258	0.4146144639
798	0.6573194986	0.4145353881
799	0.6574028242	0.4144764002
800	0.6575421357	0.4144357987
801	0.6576210185	0.4143861834
802	0.657568015	0.4143203455
803	0.6574694024	0.4142541455
804	0.6574750711	0.4141961368
805	0.6574627403	0.414138265
806	0.6575825758	0.4140864565
807	0.6576972228	0.4140307204
808	0.6577041096	0.4139607814
809	0.6576264476	0.4139194018
810	0.6575899646	0.4138767584
811	0.6577519415	0.4138266751
812	0.657776098	0.4137587023
813	0.6579619898	0.4137004776
814	0.6580512784	0.4136554609
815	0.6581424227	0.4136120266
816	0.65826817	0.4134984672
817	0.6583583782	0.4134305048
818	0.6584312526	0.4133706225
819	0.6586958869	0.4133110745
820	0.6587312298	0.4132523191
821	0.6588271283	0.4131907054
822	0.6584854565	0.4129031102
823	0.6585148595	0.4128521381
824	0.6586507308	0.4127795104
825	0.6588190826	0.4127118335
826	0.6589039863	0.4126726959
827	0.6589274948	0.4126351216
828	0.6589567283	0.4125714191
829	0.6591299808	0.4125102886
830	0.65909991	0.4124699289
831	0.6590939776	0.412436836
832	0.6592389935	0.4123755159
833	0.659249057	0.4123197969
834	0.65926806	0.4122552411
835	0.6593331413	0.4121743074
836	0.6594601406	0.4120569836
837	0.6598240469	0.4119481876
838	0.6598776538	0.4119224574
839	0.6599793082	0.4118570434
840	0.6601360104	0.4118028369
841	0.6601351291	0.4117734468
842	0.6601351291	0.4117168516
843	0.6602368014	0.41167361
844	0.6603211731	0.4116212342
845	0.6604416858	0.4115632111
846	0.6605323043	0.4114985153
847	0.6606425161	0.4113966468
848	0.6608642486	0.4113186944
849	0.6609185068	0.41130392
850	0.6611582137	0.411246234
851	0.6612357934	0.4111847049
852	0.6612353539	0.4111130329
853	0.6613316549	0.4110333545
854	0.6612109821	0.4109534116
855	0.6613494947	0.4109204722
856	0.6614807687	0.4108407242
857	0.6614940617	0.4107706574
858	0.6615593501	0.4107407001
859	0.66154109	0.4106722877
860	0.661685369	0.4106115016
861	0.6618116431	0.410566005
862	0.6618415256	0.4104937731
863	0.661902065	0.4104477158
864	0.6618896491	0.4103987692
865	0.6619971587	0.4103505028
866	0.6621952097	0.4102931445
867	0.6622129511	0.4102228469
868	0.6622072376	0.4101574662
869	0.6622789272	0.4100934255
870	0.6623385966	0.4100370941
871	0.6624647089	0.4099704075
872	0.6625662054	0.4099238007
873	0.6625363055	0.4098652203
874	0.6627159339	0.4097934424
875	0.6628005251	0.4097082381
876	0.662908316	0.4096312662
877	0.6630526638	0.4095989011
878	0.6631849561	0.4095273986
879	0.6631425643	0.409453332
880	0.6633586826	0.40937643
881	0.6634302461	0.4093262623
882	0.6633821811	0.4092328664
883	0.6634957741	0.4091766992
884	0.6636158487	0.4091425871
